"precinct_name","device_name","up_mete_id","mete_code","mete_no"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","数据中心DB冷源","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ1LQB_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ1LQB_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ1LQB_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ1LQB_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ1LQB_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ4LDB_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ1LDB_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ1LDB_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2LJ_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2LJ_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01MZBSXT_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2LJ_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2LJ_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2LJ_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ4LDB_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ1LDB_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ4LDB_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ4LDB_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ4LDB_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ3LQT2FJ_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ3LQT2FJ_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ3LQT2FJ_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ3LQT2FJ_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ3LQT2FJ_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ1LDB_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01MZBSXT_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2LGJLQB_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2FSQ_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2FSQ_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2FSQ_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2FSQ_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2FSQ_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2LDB_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01MZBSXT_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ2LDB_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B011层制冷站冷源设备动力机房","B01ZLZ1LDB_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵1_传感器","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_2","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_2","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_2","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵1_传感器","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_水表","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_2","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_2","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_水表","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_水表","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_水表","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器3","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_2","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_2","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_2","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_2","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵1_传感器","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_2","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_电量","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_电量","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_电量","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_电量","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_电量","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵1_传感器","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵1_传感器","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_主机","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵2","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵2","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵2","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_传感器","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_传感器","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵2","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_传感器","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_传感器","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_2能量计","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_传感器","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器2","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器11-2","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_主机","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_主机","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_水表","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_主机","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_主机","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器3","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器3","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵2","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器11-2","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器11-2","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器3","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵3_传感器","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器2","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器2","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器2","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器2","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵2","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_压力","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_压力","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_压力","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_压力","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_电量","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_压力","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵2","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵2","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵2","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_电量","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵2","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_传感器","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_传感器","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_传感器","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_传感器","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_传感器","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-定压补水装置6_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_电量","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-定压补水装置6_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-定压补水装置6_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵2_传感器","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-定压补水装置6_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-定压补水装置6_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_电量","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_电量","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水表","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水表","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水表","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水表","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水表","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1能量计","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_传感器","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_传感器","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_传感器","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_传感器","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_传感器","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵3_传感器","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵3_传感器","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵3_传感器","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵3_传感器","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1能量计","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1能量计","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1能量计","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1能量计","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-加湿泵组","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-加湿泵组","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-加湿泵组","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-加湿泵组","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-加湿泵组","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换2","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换2","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换2","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换2","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-软化水箱9_1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵2_传感器","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵2_传感器","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵2_传感器","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵2_传感器","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器2","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器2","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器2","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器2","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器2","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-软化水箱9_1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-软化水箱9_1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换2","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-软化水箱9_1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-软化水箱9_1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵2_传感器","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵2_传感器","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵2_传感器","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵2_传感器","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵2_传感器","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_电量","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器10-1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器10-1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器10-1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器10-1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器3","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器3","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器3","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器3","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_电量","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器10-1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_电量","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_电量","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_电量","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵1","05水流量","013323","5"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵1","04水流量","013323","4"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵1","03水流量","013323","3"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵1","02水流量","013323","2"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵1","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器10-1","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_电量","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换2","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_1","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_2","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_2","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器2","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵2_传感器","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵2","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-分水器13_2能量计","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻补水泵1","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器3","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_主机","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器3","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_主机","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵2_电量","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器10-2","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器11-1","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器11-2","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵2_电量","01水流量","013323","1"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水处理器10-1","回水温度","013206","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_电量","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-释冷泵2_传感器","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器1","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水泵1_传感器","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵2","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-集水器12_1","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-定压补水装置6_1","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵2_传感器","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机1_传感器2","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-软化水箱9_1","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷机2_传感器1","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷冻水补水泵1","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-板换1","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-水表","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-市政水_压力","出水温度","013205","0"
"中国移动（甘肃兰州）新区数据中心-B02一层制冷站","冷源-冷却水泵1_传感器","出水温度","013205","0"
